BaseSeed,OriginalSeedSubset,NoiseSeed,TargetSNR_dB,AchievedSNR_dB,Method,CMean_mps,CStd_mps,CMin_mps,CMax_mps,RhoMean_kgm3,RhoStd_kgm3,Corr_C_Rho,Raw_NRMSE,SI_NRMSE,Correlation,SSIM,CNR,SBR_dB,ScaleFactor,Signal_RMS,Background_RMS,Runtime_s,RuntimeDefinition,ReconstructionPhysicsModel,FiniteApertureTreatment
13,0,300013,5,5,DS-DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.999030824585513,0.931350568790849,0.35272357263533,0.886855151961253,0.399299420630865,23.5056036702886,136.367499394715,0.00239217307823059,0.00015977632028754,2.4147789,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,5,5,TR,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.780575318806474,0.699795776302437,0.72394124852808,0.56649594593075,2.29139763253742,16.9209609170177,1.9383355983921,0.270862052970274,0.0386100283027239,28.3239895,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
13,0,300013,10,10,DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.982799679225086,0.680958245722724,0.739380906584968,0.563127718867169,2.2302458697108,17.6154427727694,30.9416724419539,0.0179386349819635,0.00236057201527075,0.056199,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,10,10,CF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998302996012399,0.675645858663621,0.736646338129156,0.873401883970583,1.16055561383823,25.6031809134716,320.04308928983,0.0021012431990692,0.000110234433638866,0.0563104,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,10,10,SCF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.999753996410442,0.952659309881846,0.302457406475581,0.90390885223438,0.313780024980252,32.3990983415593,375.313406184912,0.000769889670940617,1.84702841165872e-05,0.0742928,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,10,10,DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.997358328639949,0.84803059457156,0.52339515386494,0.492398388254027,0.715344344003035,20.9559903359506,105.951276142298,0.00424482178992946,0.000380241877083217,0.0920399,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,10,10,DS-DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998961661845065,0.932767222996981,0.348251595845684,0.885510627976675,0.395598991024697,23.1867513121432,124.71038144971,0.00257618774582206,0.000178500708597751,2.3979058,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,10,10,TR,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.779759763156204,0.697400497281559,0.726296943485487,0.625173182799728,2.30290977390516,16.9805200373018,1.94810371431876,0.271113702897855,0.038381811376712,28.5841143,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
13,0,300013,15,15,DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.982785000260408,0.677224817342747,0.743236773881945,0.663498808315404,2.2391308412097,17.7227186165154,31.2122680099608,0.0179457406320782,0.00233252042732932,0.0521886,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,15,15,CF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998293962409789,0.674330277547969,0.737847014012614,0.874056610370539,1.16362370720439,25.6625096798642,319.389123483788,0.00211012653331115,0.000109946906510085,0.0523174,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,15,15,SCF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.999744790143801,0.952134342547692,0.304246851975481,0.902352215901216,0.315913669703258,31.9502876521127,365.676860749965,0.00079329277252281,2.00409873983208e-05,0.0697707,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,15,15,DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.997363529374596,0.851503507251455,0.517460710733325,0.504016081030551,0.704580860643569,20.9029498427877,103.919263236425,0.0042757492050562,0.000385358312496024,0.0883452,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,15,15,DS-DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998941313008574,0.933200667544482,0.34658068156675,0.882412488041858,0.394502891894307,23.0182092991736,121.540529713783,0.00262726015051849,0.000185606257415138,2.3987709,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,15,15,TR,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.779409617448571,0.696506126076595,0.727169727314669,0.648148833805465,2.30851490202856,17.0010823308133,1.95117631645542,0.27126516072364,0.0383124480743487,28.1425679,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
13,0,300013,20,20,DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.982777348993599,0.675951319640044,0.744627230287522,0.704112693549069,2.2429279102709,17.75859275663,31.2992486394223,0.0179505733491315,0.00232353215429921,0.0574213,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,20,20,CF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998290292081627,0.673829804318367,0.738299319923491,0.87424125966261,1.16469704897978,25.6896720041986,319.097960028487,0.00211391380439226,0.000109800337391767,0.0575327,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,20,20,SCF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.999743948676316,0.951576971748297,0.30601159906702,0.901367655113619,0.318229206132745,31.7790433356752,368.618158511418,0.000791026430148505,2.03816259868822e-05,0.0745606,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,20,20,DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.997366372209661,0.852455816645701,0.515662205951789,0.512438149287275,0.701397565557484,20.8870776401746,103.414861851537,0.00428207897478601,0.000386634666087763,0.09214,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,20,20,DS-DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998936695597755,0.933238868432335,0.346293957823285,0.88074458237407,0.394383076171927,22.9755416793732,120.943738428835,0.00263747912714652,0.000187245740627208,2.5951636,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,20,20,TR,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.779247063389585,0.696148781974004,0.727516504621649,0.656004628929083,2.3113868438139,17.0084960699807,1.95213137946472,0.271353487172063,0.0382922251304177,28.3962708,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
13,0,300013,30,30,DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.982770985235147,0.675338404559152,0.745378689922984,0.722407539816919,2.24554124962367,17.7751089566021,31.3361012139206,0.0179553159264629,0.00231973087661652,0.044197,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,30,30,CF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998287920857201,0.673534343210141,0.738563450806087,0.874319435251627,1.16524706109707,25.7097697522515,318.888414776118,0.0021165106186075,0.000109681142099425,0.0443786,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,30,30,SCF-DAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.9997481430988,0.951736983487834,0.305527054402072,0.901437252016763,0.317820575642227,31.6256431156392,373.555301137223,0.000778749506465452,2.04228161914295e-05,0.0622128,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,30,30,DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.997355881900386,0.851012156892496,0.517274905753647,0.541679197006103,0.703510083373449,20.9370041469668,103.934441078176,0.00428488745509733,0.000384670792390242,0.0809102,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,30,30,DS-DMAS,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.998934514606407,0.932874877239518,0.347534734747543,0.881150327249098,0.39627442940199,22.9517776392204,121.333126008041,0.0026347619638247,0.000187565303122748,2.3816514,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
13,0,300013,30,30,TR,1499.99999996357,20.0000002432807,1449.34167480469,1553.79345703125,999.999999793039,14.9999998849401,-0.102847672987316,0.779124680392647,0.695921850151061,0.727735430263682,0.659278185080495,2.31374185702054,17.0125328889165,1.95251046288703,0.271432936035468,0.0382856389946552,28.3810655,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
14,0,300014,5,5,DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.985792493737373,0.700836366874058,0.722490433846046,0.314504929056968,2.15009844000228,17.1640280541378,35.5631577507785,0.0149222718647168,0.00206839531453614,0.0629798,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,5,5,CF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998944822889382,0.70936124777158,0.703135780636431,0.865049017862026,1.06622801462694,25.2916124481438,470.575710257347,0.00135729171279408,7.38061539940564e-05,0.0630901,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,5,5,SCF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999864094366757,0.940067006023485,0.338890436000776,0.895543636643218,0.365501828284196,29.6708262314593,855.107551643658,0.000374937879040082,1.23145346975518e-05,0.0802941,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,5,5,DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998080774790876,0.862002960043602,0.505228497161399,0.396226808751743,0.691184269188459,20.5838411356554,133.509337988069,0.0031844773147213,0.000297746114423367,0.0989854,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,5,5,DS-DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999283858910817,0.919261248047124,0.381401650763275,0.867650600025601,0.444939559733521,22.9370878444283,215.956554810913,0.00161508768381565,0.000115170622210006,2.4283812,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,5,5,TR,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.778396395772709,0.699790372091124,0.724169705550688,0.570081889692824,2.31059466087793,16.8828711333573,1.91270557059347,0.274035043699865,0.0392339963585833,28.0186599,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
14,0,300014,10,10,DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.985731513567609,0.683486993775977,0.738431916441793,0.496721361082025,2.18073413984543,17.6665243724242,37.1057299238925,0.0149489397695375,0.00195561866419041,0.0515665,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,10,10,CF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998922826531784,0.703879871139943,0.708449587686334,0.871907426201816,1.07794979496494,25.5827406864538,468.156588861897,0.00137798765429414,7.24616622360791e-05,0.051689,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,10,10,SCF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999841013398873,0.941454841380811,0.334703988737828,0.898011558876626,0.360028146213637,29.4589700748928,714.476993742423,0.000442154722645783,1.48807823390834e-05,0.0694636,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,10,10,DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998052784884138,0.866659976492108,0.496779748085468,0.425704827515908,0.671371289841717,20.7568455014326,127.446427674151,0.00329385304270884,0.00030189918726872,0.0874676,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,10,10,DS-DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.99922083766592,0.921405338702634,0.375446641674678,0.870140313342833,0.437686619727245,22.7858847230372,193.387768666619,0.00177366329337824,0.000128699524422544,2.3759678,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,10,10,TR,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.777520843980691,0.696608618445319,0.727186800902482,0.625752031517277,2.32140254981801,16.9663969937341,1.92817093386744,0.27404949123323,0.0388605685682113,28.6155622,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
14,0,300014,15,15,DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.98569919056013,0.677014423696149,0.744004971824569,0.622414833652947,2.1927184184738,17.8515235630356,37.6416264688555,0.0149675863546457,0.00191679467545261,0.0521606,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,15,15,CF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998912965672569,0.701670824324695,0.710561958133641,0.873286682279881,1.08246244423654,25.7195209795001,466.765411540524,0.00138770231516634,7.18323812985411e-05,0.0522854,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,15,15,SCF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999836649665503,0.941503815235172,0.334693397535929,0.896368150959002,0.362308324859965,29.0427322718208,694.814056641434,0.000453309784176837,1.60051032191896e-05,0.0695935,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,15,15,DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998051604165765,0.869341717232451,0.491726923584738,0.437601181463109,0.662797091696514,20.7367685178828,124.977193188561,0.0033240895873837,0.000305375572397312,0.0879251,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,15,15,DS-DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999204574271076,0.92212234948464,0.373054750002897,0.867536837953352,0.436431906786568,22.5610641026026,187.762540042151,0.00181090157781183,0.000134847109616818,2.3956099,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,15,15,TR,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.777138192016345,0.695253268975928,0.728445889316233,0.646675465311607,2.32660604963227,17.0010224958056,1.93456753291374,0.274067613558024,0.0387085223878546,28.1053147,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
14,0,300014,20,20,DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.985681636615332,0.674582442040606,0.745979124631548,0.679657695459242,2.19771016672943,17.9194415436145,37.8264525511149,0.0149792217699779,0.00190334350061421,0.0494774,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,20,20,CF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998908278608686,0.700708614936469,0.711474465265364,0.873757736768685,1.0842987329842,25.7882364000319,465.997087615853,0.00139250832964737,7.15131621025043e-05,0.0495911,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,20,20,SCF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999835333111864,0.941936321826158,0.333514894551263,0.895874004515479,0.361746612290789,28.8752404135106,684.307923742173,0.000457611708350619,1.64715742008754e-05,0.0671263,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,20,20,DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998049813902907,0.869983116935096,0.490285687350976,0.446459074059753,0.660336688385289,20.7363858853449,124.289497400824,0.00333389521850948,0.000306289882988518,0.0853026,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,20,20,DS-DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999198348403486,0.922357074172342,0.372252596881022,0.865925071648807,0.435890603983168,22.4942715802125,185.760710765356,0.00182477432684003,0.000136929046228497,2.3695427,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,20,20,TR,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.776957768046477,0.694632673314704,0.729013174291917,0.653507020945739,2.32924927118075,17.0164744047312,1.93742038045903,0.274080961627846,0.0386416043200908,28.5614238,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
14,0,300014,30,30,DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.985666584148628,0.673203561166017,0.747005990730275,0.707479884668284,2.20103541658402,17.9563762859261,37.9170964137874,0.0149901253561609,0.00189664674656216,0.0504173,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,30,30,CF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998904687892008,0.700031048911573,0.712112176027991,0.874045041062518,1.08548435358582,25.843588309818,465.335602077261,0.00139632674772931,7.12537362468728e-05,0.0505228,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,30,30,SCF-DAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999836475001344,0.941172087806468,0.335636058728113,0.896006495523079,0.364486153236442,28.7957431543189,697.890956077781,0.000451046865395231,1.63845497447637e-05,0.0678901,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,30,30,DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.998040080792775,0.868669992190476,0.491555643532015,0.476730852148646,0.661755380335193,20.7975925709658,124.836408353603,0.00333905967384308,0.00030461027734377,0.0868464,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,30,30,DS-DMAS,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.999194457588611,0.922111646090081,0.373214724364468,0.86791985954495,0.437842683244439,22.4454603004659,185.423601570515,0.00182867477935732,0.000137995034765896,2.382845,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
14,0,300014,30,30,TR,1500.00000019206,20.0000000553765,1435.35607910156,1549.470703125,1000.00000003643,14.9999998823198,0.0300749550613773,0.776819912962405,0.694172811674507,0.72942727155514,0.656083321163231,2.33140148667629,17.027628775991,1.93947975605131,0.274094574719521,0.0385939296291944,28.0186018,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
15,0,300015,5,5,DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.98553675081769,0.730638427013664,0.693115298957504,0.357198060640867,1.8144417485231,16.9673776829706,31.9580076629948,0.0157624276372803,0.0022348800650712,0.0636495,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,5,5,CF-DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.998742140707592,0.734093917536691,0.677428562848756,0.871195965961116,0.977361543248516,26.0169204247672,366.310063093906,0.00170004236036947,8.50381339688762e-05,0.0636958,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,5,5,SCF-DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.999785068376728,0.950452761755327,0.309527106736964,0.905354758891266,0.328313556396012,28.6335531016463,449.177032189611,0.000649738567930293,2.40470048954813e-05,0.0801095,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,5,5,DMAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.997616331961041,0.863366010784826,0.499860612148092,0.492965797165927,0.676821289629718,20.7059917390692,106.434901978753,0.00400395000521168,0.000369138258610031,0.0980555,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,5,5,DS-DMAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.999128349548695,0.929844166655113,0.356125412563569,0.88374855802075,0.41764601221628,22.1278276933352,154.891930490907,0.00207888258483947,0.000162719116084942,2.4193042,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,5,5,TR,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.780352782330944,0.700513957395727,0.723151361469554,0.5677873403427,2.30747918634792,16.8731559195345,1.92983893697968,0.271133057910966,0.038861957832908,28.4676804,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
15,0,300015,10,10,DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.985504903869641,0.718371478075717,0.704630060682223,0.537062599489352,1.8212741964857,17.3807043317037,33.1227048997058,0.0157797108960792,0.00213335841646504,0.0632302,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,10,10,CF-DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.998720547186301,0.732837882703567,0.678631148031124,0.875199888755838,0.97618620889478,26.3004694517715,361.564233143969,0.00173019765274049,8.37668618684502e-05,0.0633023,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,10,10,SCF-DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.99975604583227,0.949086140665656,0.313548764092142,0.904706502160683,0.333482214282702,28.5262794418007,406.328275046419,0.000727392572634482,2.72555462249002e-05,0.0799463,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,10,10,DMAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.997579618738822,0.867663888925508,0.492193492658587,0.515508559670262,0.660534402860596,20.7758850673979,101.737145525156,0.00413437008417634,0.000378107329499939,0.0971169,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,10,10,DS-DMAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.999058664617441,0.930034014064466,0.354770629655299,0.882116052361912,0.418354791033811,21.8949422053289,143.018103415808,0.0022380358985136,0.000179936777393293,2.415639,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,10,10,TR,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.779900884373483,0.698590149177,0.725081763496054,0.623328507079937,2.30320649781957,16.9409318529891,1.94014339606778,0.271285935510506,0.0385816401648339,28.3809458,direct_TR_wall_time,heterogeneous_recorded_c_rho,equivalent_element_centres
15,0,300015,15,15,DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.985488923701844,0.71401456038601,0.70829623278691,0.650199700316373,1.82210161170297,17.5299885584787,33.519246076913,0.015792702601828,0.00209873221638747,0.061325,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,15,15,CF-DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.99871167699952,0.732856783979748,0.678542578535571,0.87591437928036,0.974013200426646,26.4317984148191,359.051466342357,0.00174426064220858,8.31804873732879e-05,0.0614249,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,15,15,SCF-DAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.999744200087927,0.947879819369524,0.317100205132445,0.904025831695181,0.337743982606406,28.6075444976304,396.437873240247,0.000754238359689323,2.79982825160461e-05,0.0785848,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,15,15,DMAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.997569824298049,0.869981340414063,0.487979358438919,0.524270476723518,0.652271619520612,20.7898448351093,99.6664724672374,0.0041869181510589,0.00038229817896652,0.0969334,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
15,0,300015,15,15,DS-DMAS,1499.99999986755,19.9999998930661,1456.42126464844,1562.70446777344,1000.0000000298,14.9999999506374,0.0233287784496108,0.999030792584661,0.930046081854634,0.354201522743291,0.879426298899127,0.418548160321081,21.8001681868714,138.86954310649,0.00229997094909251,0.000186945037476482,2.3855474,shared_delay_plus_weighting,scalar_straight_ray_c1500,physical_element_centres
